date,time,title,author,sbuject,resume
27/09/2023,19:04,Con doblete de Guerrero: Liga goleó 3-0 a Defensa y Justicia por semifinal de Copa Sudamericana | RESUMEN Y GOLES,Redacción EC,Fútbol mundial,Liga de Quito puso un pie en la final de la Copa Sudamericana al golear a Defensa y Justicia en el Estadio Rodrigo Paz Delgado.
27/09/2023,19:04,"Alejandro Sánchez Sánchez “se encuentra sometido a un proceso de expulsión o deportación desde EE.UU”, informa canciller",Redacción EC,Gobierno,"Ministra Ana Cecilia Gervasi señaló que los tiempos y los procedimientos serán fijados por las autoridades de EE.UU., país donde el empresario se..."
27/09/2023,19:04,A un paso de la final: Liga de Quito (3-0) Defensa y Justicia por Copa Sudamericana | VIDEO,Redacción EC,Fútbol mundial,"Con goles de Paolo Guerrero y Ezequiel Piovi, Liga de Quito se impuso ante Defensa y Justicia por semifinal IDA de la Copa Sudamericana. "
27/09/2023,19:02,Puma Carranza y Shirley Cherres se encontraron en “La casa de Magaly”: ¿Qué se dijeron?,Redacción EC,Farándula,Exjugador de fútbol visitó “La casa de Magaly” para apoyar a Andrés Hurtado a buscar el costoso anillo que perdió
27/09/2023,19:00,"Resultado oficial, Lotería Nacional de Panamá: sorteo intermedio del 27 de septiembre",Redacción EC,Loterias,Conoce los resultados y números ganadores del sorteo de la Lotería Nacional de Beneficencia de Panamá y descubre si eres uno de los ganadores.
27/09/2023,18:42,Petro promete una reforma de los servicios públicos durante mitin en Bogotá,Agencia EFE,Latinoamérica,"Petro se dirigió a una multitud reunida en la Plaza de Bolívar, en el centro de Bogotá, acatando la convocatoria del Gobierno para apoyar la defe..."
27/09/2023,18:39,Colo Colo vs Cobreloa: resumen y goles del partido de la Copa Chile,Redacción EC,Fútbol mundial,"En la semifinal de la Copa Chile, el equipo del Cacique se desplazó a Calama para enfrentar a los Zorros. El partido confirmó la razón por la cua..."
27/09/2023,18:39,Corte de agua: Sedapal informa cuáles son los 4 distritos que no contarán el servicio por 96 horas,Redacción EC,Sucesos,"Además, apuntó que en los demás distritos se normalizará en 24 o 48 horas y que cuentan con un plan de contingencia. "
27/09/2023,18:00,"Día Mundial del Turismo: destinos favoritos, precios y mejores recomendaciones",Redacción EC,Mundo,"En esta fecha, descubre nuestro listado de destinos favoritos en lo que va del 2023. Todos nuestros mejores consejos aquí. "
27/09/2023,17:58,Petroperú modifica su estatuto para fortalecer la gobernanza y sostenibilidad,Redacción EC,Perú,"Entre las modificaciones destaca el reforzamiento de los requisitos para ser miembro del Directorio, así como la definición de criterios de selec..."
27/09/2023,17:57,"Bonnie Wright, actriz de “Harry Potter”, se convirtió en madre por primera vez",Redacción EC,Famosos,Primer hijo de la actriz nació el 19 de setiembre en la residencia que comparte con su esposo Andrew Lococo
27/09/2023,17:51,"Horóscopo de hoy, miércoles 27 de septiembre: Descubre las predicciones más exactas para tu signo zodiacal",Redacción EC,Vida social,"Conoce qué te deparan las estrellas en el amor, dinero y trabajo para hoy, miércoles 27 de septiembre del 2023. Descúbrelo con el horóscopo del s..."
27/09/2023,17:49,Doblete de Paolo Guerrero: el ‘Depredador’ amplía la ventaja por 2-0 de Liga sobre Defensa y Justicia | VIDEO,Redacción EC,Peruanos en el mundo,Paolo Guerrero está intratable en el duelo ante Defensa y Justicia por la semifinal de la Copa Sudamericana.
27/09/2023,17:40,Google festeja sus 25 años de aniversario: el buscador lo celebra con un doodle interactivo,Redacción EC,Respuestas,El motor de búsqueda más famoso fue fundado el 27 de septiembre de 1998. Repasa aquí su historia.
27/09/2023,17:40,Lo último del feriado no laborable del 29 de septiembre,Redacción EC,Qué,Te vamos a contar todo lo que tienes que saber sobre el feriado no laborable del próximo 29 de septiembre
27/09/2023,17:38,Trudeau se disculpa en nombre de Canadá por el homenaje en el Parlamento a un nazi,Agencia EFE,Norteamérica,"“En nombre de esta cámara, me gustaría disculparme de forma sincera por lo que pasó el viernes y por la situación en la que se colocó al presiden..."
27/09/2023,17:37,¿Realmente funciona la ley de atracción?,Maria Fe Maldonado,Espiritualidad,"Cada uno de nosotros es una puntada del gran tejido humano que rodea al planeta, todos entrelazados y únicos al mismo tiempo, lo que nos lleva a ..."
27/09/2023,17:31,Dina Boluarte: congresistas cuestionan permanencia de asesor presidencial Eduardo Guerrero,Thalía Cadenas,Política,Alberto Otárola no precisó si el Gobierno evaluará la permanencia de Eduardo Guerrero como asesor del gabinete técnico de la presidenta Dina Bolu...
27/09/2023,17:21,Inacabable: Paolo Guerrero anota el 1-0 de Liga vs. Defensa y Justicia por semis de Copa Sudamericana | VIDEO,Redacción EC,Peruanos en el mundo,El delantero peruano marcó el primero del partido en la semifinal de la Copa Sudamericana.
27/09/2023,17:20,Día Mundial del Turismo: seis lugares en Lima que no puedes dejar de visitar,Redacción EC,Lima,"Lima, la única capital de Sudamérica ubicada a orillas del mar, se ha convertido en una ciudad imprescindible para turistas nacionales y extranje..."
27/09/2023,17:14,"Perú llegará a su pico de producción de cobre en el 2024 con 2,8 millones de toneladas",Juan  Saldarriaga,Economía,"Sin embargo, ese volumen se mantendrá constante durante mucho tiempo debido a la ausencia de nuevos grandes proyectos mineros, alertaron en Perum..."
27/09/2023,17:12,Ecuador descarta presencia del Tren de Aragua pero está en alerta por “Niño Guerrero”,Agencia EFE,Latinoamérica,"“En Ecuador descartamos la presencia del Tren de Aragua. No existe evidencia de que esta agrupación delictiva opere en el país”, señaló el minist..."
27/09/2023,17:08,Víctor Osimhen le negó el saludo a su compañero en Napoli tras escándalo por polémico video ,Redacción EC,Deportes,La relación entre Víctor Osimhen y Napoli pasa por su peor momento luego de que el club difundiera en TikTok un polémico video donde se burla del...
27/09/2023,17:05,¿Problemas con Beto Da Silva? Ivana Yturbe se pronunció sobre presunta crisis en su relación ,Redacción EC,Entretenimiento,Ivana Yturbe apareció en una nueva edición de ‘Mande quien mande’ y fue consultada sobre el mensaje en sus redes sociales que desató rumores de u...
27/09/2023,16:52,Binacional expresa molestia por designación de árbitro Alejandro Villanueva para partido ante Unión Comercio por Liga 1 Betsson,Redacción EC,Fútbol peruano,"Directiva del cuadro juliaqueño cuestionó la elección del citado réferi por sus “malos antecedentes” y porque, además, “no cuenta con la califica..."
27/09/2023,16:52,Josué Gutiérrez ataca a ex defensores del Pueblo interinos: “Son un accidente”,Redacción EC,Actualidad,"El actual defensor del Pueblo dijo que solo tienen su reconocimiento constitucional los que fueron elegidos por el Congreso. Precisamente, Walter..."
27/09/2023,16:49,¿Tienes una obra de teatro? Participa en el IX Concurso de Dramaturgia Peruana 2023 del Británico,Redacción EC,Teatro,"Obra ganadora del concurso será premiada con US$  3 000, la puesta en escena y la publicación de la obra."
27/09/2023,16:37,México: hallan muertos a seis de los siete jóvenes que fueron secuestrados en Zacatecas,Agencia EFE,México,"El joven vivo, al que no se identificó, “presenta diversas heridas” por lo que está en un hospital de la capital del estado bajo resguardo de ele..."
27/09/2023,16:36,Inmunoterapia: el acompañamiento ideal durante el tratamiento de cáncer de vejiga,Samanta Alva Vargas,Salud Fisica,"El carcinoma urotelial suele empezar en la vejiga y su tratamiento no es tan sencillo, pues el cáncer de vejiga puede volverse resistente a la qu..."
27/09/2023,16:36,"Partidos de hoy, miércoles 27 septiembre: a qué hora se juegan y dónde verlos",Redacción EC,Fútbol mundial,"Revisa la programación completa de todos los partidos de hoy, miércoles 27 de septiembre de 2023."
27/09/2023,16:28,Electronic Arts elimina los juegos FIFA de las tiendas ante el lanzamiento mundial de EA Sports FC 24,Agencia Europa Press,Videojuegos,"El videojuego ya no puede ser comprado en tiendas virtuales como PlayStation Store, Steam o Epic Games Store"
27/09/2023,16:17,Liverpool venció 3-1 a Leicester por la Carabao Cup | RESUMEN Y GOLES,Redacción EC,Fútbol mundial,Revive lo mejo del partido de Liverpool vs. Leicester City por la tercera ronda de la Carabao Cup.
27/09/2023,16:16,Resumen Liverpool vs Leicester City por Copa de la Liga de Inglaterra | VIDEO,Redacción EC,Fútbol mundial,"Cody Gakpo, Szoboszlai y Diogo Jota anotaron para la victoria de los Reds por la tercera ronda de la Carabao Cup"
27/09/2023,16:14,SNMPE pide una “política energética coherente” en el país,Redacción EC,Perú,"Visión del sector de hidrocarburos es que el gas natural actúe como un puente hacia la transición a fuentes de energía más limpias, señala la pre..."
27/09/2023,16:13,Newcastle eliminó a Manchester City de la Carabao Cup | RESUMEN Y GOLES,Redacción EC,Fútbol mundial,Alexander Isak le dio la victoria a las Urracas por la tercera ronda de la Copa de la Liga de Inglaterra
27/09/2023,16:13,Resumen Manchester City vs. Newcastle por Carabao Cup | VIDEO,Redacción EC,Fútbol mundial,Revive el partido de Manchester City vs. Newcastle por la tercera ronda de la Copa de la Liga de Inglaterra
27/09/2023,16:12,"Horizon Forbidden West confirma su llegada a PC [fecha de lanzamiento, precio y características]",Redacción EC,Videojuegos,La Complete Edition de Horizon Forbidden West incluye el videojuego y su DLC Burning Shores
27/09/2023,16:02,Guionistas de Hollywood ponen fin a la huelga tras acuerdo con los estudios,Redacción EC,Hollywood,Miles de guionistas de cine y televisión dejaron de trabajar a comienzos de mayo en demanda de mejor paga mayores premios por crear shows exitoso...
27/09/2023,15:52,Las bolsas europeas caen tras el alza de los bienes duraderos en EE.UU. y el petróleo,Agencia EFE,Mercados,"Londres perdió el 0,43 %; Madrid el 0,37 %; Milán el 0,31 %, Fráncfort el 0,25 % y París el 0,03 %."
27/09/2023,15:41,"Horóscopo de hoy, miércoles 27 de setiembre: consulta tu futuro según tu signo zodiacal",Redacción EC,Vida social,"Conoce lo que te deparan las estrellas en el trabajo, amor y negocio. ¿Qué dice tu signo hoy, miércoles 27 de setiembre?"
27/09/2023,15:39,Liga 1 Betsson: programación de árbitros para los partidos de la fecha 16 del Torneo Clausura,Redacción EC,Fútbol peruano,La Conar dio a conocer las ternas que se encargarán de impartir justicia en los encuentros de la siguiente jornada del Clausura de la Liga 1 Bets...
27/09/2023,15:31,Simulacro Nacional ante Lluvias Intensas y Peligros Asociados se realizó en diversas regiones,Redacción EC,Lima,"Se llevó a cabo hoy a las 10 de la mañana. Según Indeci, el ejercicio tuvo carácter inclusivo, además de un enfoque de género e intercultural."
27/09/2023,15:26,Aplicativo de ESSALUD para sacar citas y revisar tus exámenes médicos | ¿Cómo puedo usarlo?,Redacción EC,Cómo,El Seguro Social de Salud del Perú acaba de anunciar la marcha blanca del lanzamiento oficial de un sistema en línea que permitirá facilitar los ...
27/09/2023,15:22,"Resumen del partido, Real Madrid 2-0 Las Palmas por LaLiga EA Sports | VIDEO",Redacción EC,España,Revive lo mejor del partido en el estadio Santiago Bernabéu por la jornada 7 de LaLiga  
27/09/2023,15:16,Real Madrid venció a Las Palmas por LaLiga | RESUMEN Y GOLES,Redacción EC,España,Brahim Díaz y Joselu le dieron la victoria a los merengues por la jornada 7 del certamen en el estadio Santiago Bernabéu
27/09/2023,15:14,"‘Mamut’, el cabecilla en el Perú del Tren de Aragua que opera desde el penal de Challapalca",Graciela Villasís Rojas,Reportajes,"Varios cabecillas en el Perú de la organización criminal trasnacional Tren de Aragua, entre ellos el venezolano Héctor Prieto Materano ‘Mamut’, d..."
28/09/2023,23:59,Gabriela Serpa habló de la relación que tiene con joven aviador: “Estoy muy feliz con él”,Redacción EC,Farándula,Actriz cómica reveló también que ya superó atracción por humorista Alfredo Benavides y que ahora solo existe respeto entre ambos
28/09/2023,23:33,Temblor en Colombia del jueves 28 de septiembre: reporte de magnitud del último sismo,Redacción EC,Colombia,Mira aquí los reportes del Servicio Geológico Colombiano (SGC) sobre los últimos sismos en el país. 
28/09/2023,23:33,Temblor en México del jueves 28 de septiembre: reporte de magnitud del último sismo,Redacción EC,Mexico,Revisa aquí la última hora de la actividad sísmica en México reportada por el Servicio Sismológico Nacional (SSN).
28/09/2023,23:31,¿Qué pasó en el mundo un día como hoy? Revisa el efemérides del 28 de septiembre,Agencia EFE,Actualidad,"Conoce qué sucedía en el mundo un 28 de septiembre, un día cargado de nacimientos, muertes y otros momentos históricos que conmocionaron al mundo..."
28/09/2023,23:29,WhatsApp: ¿cómo evitar que me agreguen a grupos sin mi permiso? Sigue estos pasos,Redacción EC,Cómo,"La app de mensajería instantánea más usada en el mundo, actualiza constantemente el servicio que ofrece y en esa línea busca mejorar los alcances..."
28/09/2023,23:27,Gobernador de Santa Cruz denunciará al Régimen Penitenciario por vulneración de derechos,Agencia EFE,Latinoamérica,El jurista sostuvo que un juez de Santa Cruz ordenó a Limpias el 18 de septiembre que le remita los resultados de los exámenes médicos practicado...
28/09/2023,23:18,Rocky Belmonte y Sirena Ortiz son eliminados  de “El gran chef: Famosos”,Redacción EC,Televisión,Armando Machuca fue salvado de la noche de eliminación y pasará a la siguiente ronda del concurso
